勧進帳	中島秋男 著	本
都々逸坊扇歌	木村 毅／著	本
月の夜星の朝	本田 恵子/著	児童書
美人劇場	弘兼憲史 著	本
プレゼント	千之ナイフ 著	本
スター・レッド	萩尾望都 著	児童書
スーパースター	海老沢泰久 著	本
金色の翼	本所次郎 著	本
ハロー張りネズミ	弘兼 憲史/著	本
デデッポ	椋鳩十／作,保田義孝／絵	本
おとぼけ課長	植田まさし 著	本
わが青春のアルカディア	松本 零士/原作,三浦 清史/文	本
ナックル・ウォーズ	谷口ジロー 画,狩撫麻礼 作	本
ゼレファンタンケルダンス	スズキコージ 絵,別役実 文	本
パーマン	藤子 不二雄/著	児童書
コータローまかりとおる!	蛭田 達也/著	児童書
光速エスパー	松本零士 著	児童書
七色いんこ	手塚 治虫/著	本
政略結婚	横山光輝／著	本
Ｕｄａｒａ	ＡｗａｇＨａｄＳａｌｌｅｈｄａｎ	本
白馬	冥王まさ子 著	障害者向け資料
ザ・タックスマン	竜巻 竜次/著	本
源氏物語忍草	北村湖春 著,西沢正二, 豊島秀範 編・解題	本
愛してナイト	多田 かおる/著	児童書
ネコ・ロマンチスム	吉行淳之介 編	児童書
ＣｒｏｗＢｏｙ	Ｔａｒｏ Ｙａｓｈｉｍａ／著	本
太白	丸山海道 著	本
聖少女	富田茂 作画	本
サンダーバーズ	御厨さと美 著	本
コマンダー0	富沢順 著	本
羽曳野	田村 みのる/著,田村 多嘉子/編	本
おしん	宗/美智子 漫画,橋田/壽賀子 原作	児童書
金峯山	村瀬治 著	本
山王	綾部仁喜／著	本
杣	田中 峡一／著	本
ハイスクール!奇面組	新沢 基栄/著	児童書
光抱く友よ	高樹　のぶ子 著	障害者向け資料
魔弾の射手	青池保子 著	児童書
おみやさん	石森章太郎 著	本
ｔｅｄｄｙｂｅａｒｓｇｏｓｈｏｐｐｉｎｇ	ｓｕｓａｎｎａ ｇｒｅｔｚ／著	本
メモリー	滝真来 原作,真木富士人 漫画	児童書
思いっきりピーマン	いで まゆみ/著	本
エコロジー	リウス著	本
ＷＩＬＤＥＲＮＥＳＳ	ＲＯＢＥＲＴ　Ｂ．ＰＡＲＫＥＲ	本
ラディカルパーティ	上座 理保/著	児童書
Ｆｕｎｄｅｖｏｇｅｌ	ＢｒｕｄｅｒＧｒｉｍｍ ; Ｂｕｃｋ ; Ｓｉｅｇｆｒｉｅｄ	本
二分割幽霊綺譚	新井素子 著	本
プリンス・エドワード島	近藤三千雄／写真・構成・文	児童書
ＤｅａｒＺｏｏ	Ｒｏｄ Ｃａｍｐｂｅｌｌ／著	本
金魚	小沼燦 著	本
亜由未	鈴木 実( 短歌)／著	本
上を下へのジレッタ	手塚治虫著	児童書
大航海	伴野　朗 著	障害者向け資料
ディラン・トマス	羽矢謙一 著	障害者向け資料
春泥	佐藤年子 著	本
のび太の恐竜	藤子・F・不二雄 著	児童書
素顔のままで	塩森 恵子/著	児童書
夢のつづき	なかのいくこ 著	本
レダ	栗本　薫 著	障害者向け資料
婉	谷村陽介 著	本
虔十公園林	山松　ゆうきち 著	本
オルダス・ハックスリー	新井明 著訳	本
糺の森	高城修三 著	本
あした天気にしておくれ	岡嶋二人 著	障害者向け資料
片目のジャック	清水昶／著	本
みゆき	あだち 充/著	児童書
ストップ!!ひばりくん!	江口 寿史/著	児童書
ボクの婚約者	弓月光 著,白泉社 編	児童書
スサノヲ	山本太郎 詩,渡辺恂三 画	本
ふるさと	鶴見彰／著	本
深川通り魔殺人事件	佐木隆三 著	本
上杉鷹山	童門　冬二 著	障害者向け資料
Ｙａｎｐｈａｈａｎａ	ＫａｎｍａｎｉＳａｋｃｈａｒｏｅｎ 著 ; ＣｈｉａＨｏｅｎＣｈｅｋ 絵	本
ばね	宮沢吉信 著	本
チーズ	漫画集団／著	本
野口英世	土橋　治重 著	障害者向け資料
枕草子	矢代まさこ 画,辻真先 構成	本
童夢	大友克洋／著	児童書
魔法使いの弟子	石森章太郎 著	本
貝の火	水野　英子 著	本
アイリ	文月今日子／絵,山崎ハコ／文	本
修羅の群れ	大下　英治 著	障害者向け資料
傷追い人	池上遼一 画,小池一夫 作	本
わたしは真悟	楳図かずお 著	本
メイン・テーマ	片岡義男 著	本
女と男	森瑶子 著	本
ウイングマン	桂 正和/著	児童書
一紀	島田たみ子 著	本
明日へ	葵生川玲／編,米川征／編	本
白鳥	鈴木栄子 著	本
ＡＣＥＤＲＡＧＯＮＬＴＤ	Ｒｕｓｓｅｌｌ Ｈｏｂａｎ／作,Ｑｕｅｎｔｉｎ Ｂｌａｋｅ／図	本
北帰行	高橋正樹 著	本
ＴｈｅＢｅｓｔＴｏｗｎｉｎｔｈｅＷｏｒｌｄ	Ｂｙｒｄ Ｂａｙｌｏｒ／作,Ｒｏｎａｌｄ Ｈｉｍｌｅｒ／図	本
草々	今泉米子／著	本
マリオネット	愛田 真夕美/著	児童書
やったね!甚八	いで まゆみ/著	児童書
仮面の告白	三島 由紀夫/著	本
星に願いを	林真理子 著	本
Ｌａｐｅｔｉｔｅｇｅａｎｔｅ	Ｐｈｉｌｉｐｐｅ Ｄｕｍａｓ／作	本
ななこSOS	吾妻 ひでお/著	本
風になりたい	小野 佳苗/著	本
蘇芳	山門壬生 [著]	本
公孫樹	綴敏子 編	本
パタリロ!	魔夜 峰央/著	本
ランニング	上座 理保/著	本
地獄の花嫁	横溝正史／著	本
銀河	阪本芳夫 著	本
夢幻紳士	高橋葉介 著	児童書
地の塩	久井稔子 著	本
Ｓｃｈｎｅｅｗｉｔｔｃｈｅｎ	ＢｒｕｄｅｒＧｒｉｍｍ ; Ｂｅｒｎａｄｅｔｔｅ	本
ＴｈｅＭａｇｉｃＨｏｒｓｅ	ＳＡＬＬＹ ＳＣＯＴＴ／著	本
なつき長月神無月	さこう 栄/著,藤本 ひとみ/著	児童書
阿呆船	佐藤史生	児童書
ＴＨＥＢＩＧＳＮＥＥＺＥ	Ｒｕｔｈ Ｂｒｏｗｎ／著	本
大宰府	金子秀俊／著	本
海猫	山形　一至	デジタル資料
ＡｎｇｅｌｉｎａａｔｔｈｅＦａｉｒ	Ｋａｔｈａｒｉｎｅ Ｈｏｌａｂｉｒｄ／文,Ｈｅｌｅｎ Ｃｒａｉｇ／図	本
弔鐘はるかなり	影丸譲也 画,北方謙三 作	本
ピエタ	野妻 まゆみ/著	児童書
ラストダンス	近藤ようこ 著	本
闇の土鬼	横山光輝 著,コミックス 編	児童書
シニカル・ヒステリー・アワー	玖保キリコ 著	児童書
甲子園の空に笑え!	川原泉 著	児童書
ふしぎなメルモ	手塚治虫 原作,手塚企画 企画・構成	児童書
ホテル	石森章太郎 著	本
ＦＡＲＭＡＮＩＭＡＬＳ	Ｅｌｅｏｎｏｒｅ Ｓｃｈｍｉｄ／作	本
パンドラ	里中満智子 著	本
不協和音ラプソディ	わかつき めぐみ/著	児童書
寒い朝	いしかわ じゅん/著	本
あるまいとせんめんき	しらいしあい 著	児童書
マッドメン	諸星大二郎 著	本
さよならは言わない	くぼた 尚子/著	児童書
バオー来訪者	荒木飛呂彦 著	児童書
吾輩は猫である	緒方都幸 漫画,夏目漱石 作	児童書
手天童子	永井/豪 著	本
偶然	渡辺　啓助	デジタル資料
ドリーミング	野妻 まゆみ/著	児童書
Ｗｈｅｒｅｔｈｅｗｉｌｄｔｈｉｎｇｓａｒｅ	Ｍａｕｒｉｃｅ Ｓｅｎｄａｋ／著	本
まだらの紐	旭丘光志 著,コナン・ドイル 原作	児童書
ＴＨＥＧＬＡＳＳＭＯＵＮＴＡＩＮ	ＧＲＩＭＭ／作,ＮＯＮＮＹ ＨＯＧＲＯＧＩＡＮ／図	本
野火	石川　とみ子	デジタル資料
結婚ゲーム	村生 ミオ／著	児童書
ＡＭＡＮＤＡａｎｄｔｈｅＷｉｔｃｈＳｗｉｔｃｈ	ＪＯＨＮ ＨＩＭＭＥＬＭＡＮ／著	本
屈折率	山田諒子 著	本
トゥィンクル・ノーラ	御厨さと美 著	本
宇宙刑事シャイダー	八手三郎 原作,渡辺みちお まんが	児童書
饕餮	竹中宏 著	本
グスコーブドリの伝記	宮沢賢治 原作 ; ますむらひろし 著	本
理髪店主のかなしみ	ひさうちみちお 著	本
人造人間キカイダー	石森章太郎 [著]	児童書
あけぼの	秦野　春子／著	本
東海道中膝栗毛	山田ゴロ 漫画,十返舎一九 作	児童書
ＭｙＨｏｕｓｅ	Ｄｉｃｋ  Ｂｒｕｎａ／著	本
時の旅人	ノーマン&ジーン・マッケンジー 著,村松仙太郎 訳	児童書
三毛猫ホームズの幽霊クラブ	赤川　次郎 著	障害者向け資料
アップルどりいむ	あさぎり 夕/著	本
逆転	笹沢　左保 著	障害者向け資料
T.E.ロレンス	神坂智子 著	児童書
前略・ミルクハウス	川原 由美子/著	本
坊主めくり	村松友視 著	本
雲	藤居貞夫 著	本
ＣＩＮＤＥＲＥＬＬＡ	Ｃｈａｒｌｅｓ Ｐｅｒｒａｕｌｔ／作,Ｍｅｒｃｅｄｅｓ Ｌｌｉｍｏｎａ／図	本
ローズ	一条ゆかり 絵,りりィ 文	本
蛙	近藤　彰	デジタル資料
家族の肖像	佐々木倫子 著	児童書
顔	アヤタ・クニオ [画]	本
青梅	伊藤比呂美 著	本
津軽三味線	照井　由輝	デジタル資料
ＲＩＣＫＥＴＹＷＩＴＣＨ	Ｍａｇｇｉｅ Ｓ．Ｄａｖｉｓ／作,Ｋａｙ Ｃｈｏｒａｏ／図	本
かもめ	まつざきあけみ 著	児童書
八点鐘	永井豪, 安田達矢ダイナミック・プロ 劇画	児童書
仮面ライダー	石森章太郎 [著]	児童書
花しぐれ	工藤　優子	デジタル資料
Ｆｏｒａｒｏｓｅｎ	ＩｒｉｓＧａｒｎｏｖ 著	本
砂漠の塩	小川待子 絵,川田順造 文	児童書
今昔物語	桜多吾作 漫画	児童書
サーキットの狼	池沢さとし 著	児童書
鬼太郎	水木しげる 著	児童書
菊水	安田　光一	本
忘却	保坂　正男	デジタル資料
Ｌｕｐｉｎｃｈｅｎ	Ｂｉｎｅｔｔｅ　Ｓｃｈｒｏｅｄｅｒ／著	本
大いなる完	本宮/ひろし 著	児童書
野菊の墓	清水めぐみ 漫画,伊藤左千夫 作	児童書
必殺するめ固め	つげ義春	本
かぶとがに	千原　万亀男／編集	本
麻雀放浪記	阿佐田 哲也/著	本
Adagio	滝沢美之 著	児童書
宿敵	遠藤　周作／著	本
ペリカンロード	五十嵐/浩一 著	児童書
ラブレター	高口里純 著	児童書
Ｔｈｅｍｏｏｎｂｅａｒ	Ｂｅｔｔｉｎａ Ａｎｓｏｒｇｅ／著	本
バーバリアン	山川惣治 著	児童書
平城山	大和歌人協会年刊歌集部／編集	本
カムイの剣	矢野徹 原作	本
潤	鎌倉佐弓 著	本
妖花	高階良子 著	本
ＥｌｅｐｈａｎｔｓＮｅｖｅｒＪｕｍｐ	Ｖｉｏｌｅｔ　Ｅａｓｔｏｎ／作,Ｃａｒｍｅ　Ｓｏｌ■　Ｖｅｎｄｒｅｌｌ／図	本
ＴＨＥＪＯＹＳＯＦＣＨＲＩＳＴＭＡＳ	Ｃｉｎｄｙ Ｗｅｓｔ／作,Ｍａｒｉｏｎ Ｃ．Ｊｏｎｅｓ＆ Ｋｉｍ Ｍｕｌｋｅ／図	本
D	小田実 著	本
仮装巡洋艦バシリスク	谷甲州 著	本
影	保坂　正男	デジタル資料
ＤＡＩＳＹ	Ｂｒｉａｎ　　Ｗｉｌｄｓｍｉｔｈ／著	児童書
アメリカンイラストレーターズ	藤井聖 編	本
ノリ・メ・タンゲレ	道原/かつみ 著	児童書
星の時計のLiddell	内田善美 著	児童書
みんなあげちゃう	弓月光 著	児童書
オン・ザ・ロード	黒井健 著	本
ふたご座恋愛事件	さこう 栄/著	本
誇り高き戦場	坂田靖子 著,アラン・シリトー 原作	児童書
気まぐれコンセプト	ホイチョイ・プロダクション 著	本
レディスヘアイラストレーション	松崎充男 著	本
Ｔｒｏｌｌｂｏｋｅｎ	Ｒｏｌｆ　Ｌｉｄｂｅｒｇ／作	本
トンキー物語	福田三郎 原作,飯森広一, ダイナミックプロ 画	児童書
ナッシング・ハート	伸たまき 著	児童書
あしたからのHERO	あさぎり 夕/著	児童書
祟り	工藤　優子	デジタル資料
サルタン防衛隊	高寺彰彦 作画,高千穂遥, 大友克洋 原作	本
ＧＵＭＤＲＯＰＧＥＴＳＨＩＳＷＩＮＧＳ	Ｖａｌ Ｂｉｒｏ／著	本
赤ちゃん	石川　とみ子	デジタル資料
Ｍｉｎｂｏｌｄ	Ｉ．ＳｐａｎｇＯｌｓｅｎ 著	本
ＡＴＨＲＥＥＨＡＴＤＡＹ	ＬＡＵＲＡ ＧＥＲＩＮＧＥＲ／作,ＡＲＮＯＬＤ ＬＯＢＥＬ／図	本
見知らぬ世界	竹久夢二著	児童書
ＡｌｆｉｅＧｅｔｓｉｎＦｉｒｓｔ	Ｓｈｉｒｌｅｙ Ｈｕｇｈｅｓ／著	本
悟空の大冒険	手塚治虫 原作,手塚企画 企画・構成	児童書
シェイプアップ乱	徳弘 正也/著	児童書
Ｓｎｏｓｔｏｒｍｅｎ	Ｔｏｒｖａｌｄ　Ｓｕｎｄ／作,Ｗｅｎｃｈｅ　Ｏｙｅｎ／作	本
月下の一群	吉野 朔実/著	児童書
落日	石川　とみ子	デジタル資料
逆縁	岡　三沙子	デジタル資料
パルティータ	竹坂 かおり/著	児童書
ＴｈｅＶｅｒｙＨｕｎｇｒｙＣａｔｅｒｐｉｌｌａｒ	Ｅｒｉｃ Ｃａｒｌｅ／作	本
蓬莱	関口比良男 著	本
メタルキッズ	武蔵野エディションルーム 編	本
ドッグファイター	さだやす圭 著	本
ルイス・キャロル	ジャン・ガッテニョ 著,小池三子男 訳	児童書
ＨＡＲＲＹｂｙｔｈｅＳｅａ	Ｇｅｎｅ Ｚｉｏｎ／作,Ｍａｒｇａｒｅｔ Ｂｌｏｙ Ｇｒａｈａｍ／図	本
パイナップルアーミー	工藤　かずや／作,浦沢　直樹／画	本
ＷＨＥＮＴＨＥＷＩＮＤＢＬＯＷＳ	Ｒａｙｍｏｎｄ Ｂｒｉｇｇｓ／著	本
素描	岡　三沙子	デジタル資料
記憶鮮明	日渡 早紀/著	児童書
人生の並木路	ひさうちみちお 著	本
青い春	加々谷喜美子／著	本
時中	津根元潮 著	本
ＴＨＥＳＮＯＷ	Ｊｏｈｎ Ｂｕｒｎｉｎｇｈａｍ／著	本
平均台	松永浮堂／著	本
ＴＨＥＵＬＴＩＭＡＡＬＰＨＡＢＥＴ	ＭＩＫＥ ＷＩＬＫＳ／著	本
石榴	猶野　耕一郎／著	本
夢で逢えたら	小椋 冬美/著	児童書
Ｇｕｍｄｒｏｐｈａｓａｂｉｒｔｈｄａｙ	Ｖａｌ Ｂｉｒｏ／著	本
エア・ポケット	安良城考 画,きむらはじめ 作	本
一姫二太郎	宗 美智子/著	児童書
伊豆の踊子	日本アニメーション 著,川端康成 原作	児童書
Ｂｏｙ	Ｒｏａｌｄ Ｄａｈｌ／著	本
冬芽	小泉宗一郎／著	本
Ｔｒｕｃｋｓ	Ｂｙｒｏｎ Ｂａｒｔｏｎ／著	本
コボちゃん	植田 まさし/著	児童書
キスより簡単	石坂啓 著	児童書
結婚物語	新井素子 [著]	本
ＤＡＷＮ	Ｕｒｉ　Ｓｈｕｌｅｖｉｔｚ／著	本
Byron	JeromeJ.McGann ed.	本
どっきんロリポップ	井沢まさみ 著	本
ＭＹＢＯＯＫＯＦＣＨＲＩＳＴＭＡＳＣＡＲＯＬＳ	Ｊａｎｅ Ｄｙｅｒ／図	本
南川	口名田冠句サークル 編	本
羽音	木村十三 著	本
鬼姫	楳図かずお 著	本
古代天皇の秘密	高木彬光 著	本
古城	太田　美和／著	本
ＴｈｅＣｈｒｉｓｔｍａｓＤａｙｋｉｔｔｅｎ	Ｊａｍｅｓ Ｈｅｒｒｉｏｔ／作,Ｒｕｔｈ Ｂｒｏｗｎ／図	本
四丁目の夕日	山野一 著	本
ＴｈｏｍａｓＣｏｍｅｓｔｏＢｒｅａｋｆａｓｔ	Ｗ．ＡＷＤＲＹ／作,Ｃｌｉｖｅ Ｓｐｏｎｇ／図	本
デスタン	ベルネ 著	児童書
おはよう	中沢啓治 作	児童書
ＳａｔｕｒｄａｙｉｎＰａｒａｄｉｓｅ	ＨＥＬＭＥ ＨＥＩＮＥ／著	児童書
額紫陽花	若林 利子／著	本
キャリー	スティーヴン・キング 著,永井　淳 訳	障害者向け資料
イラストレーション・トゥデー	グラフィック社編集部 編	本
ＮＯＷ	山本　由美／著	本
カーテンコール	河野やす子 著	本
親不孝通り	ツカサ久賀 著	本
ゲートボール殺人事件	川原泉 著	児童書
スーパーエンジェル	帯ひろ志 著	児童書
個人授業	高竜也 著	本
エース!	佐々木 潤子/著	児童書
無限軌道	日渡 早紀/著	児童書
過現未	楠井/隆三 著	本
堕ちる	会田　綱雄，斎藤　隆	デジタル資料
昆虫館	本間稔 著	本
マジシャン	高階 良子/著	児童書
怖い話	牧野　孝子	デジタル資料
ＷＡＴＣＨＭＥＮ	ＡｌａｎＭｏｏｒｅ 作 ; ＤａｖｅＧｉｂｂｏｎｓ 絵	本
パーフェクション	奥友志津子 著	児童書
かぼちゃ物語	いで まゆみ/著	児童書
月は東に日は西に	わかつき めぐみ/著	本
ポニーテール白書	水沢 めぐみ/著	児童書
寿五郎ショウ	江口寿史 著	児童書
ＤＲＥＡＭＳ	Ｐｅｔｅｒ　Ｓｐｉｅｒ／著	本
三到図書館所蔵山本文庫目録	桜美林大学・短期大学図書館 編	本
地霊	藤本　豊隆	デジタル資料
赤々丸	内田美奈子 著	児童書
パイナップルarmy	浦沢直樹 画,工藤かずや 作	児童書
幻灯	西村望 著	本
童話を胸に抱きしめて	小林　弘利／著	児童書
アーサー王伝説	リチャード・キャヴェンディッシュ／著,高市順一郎／訳	本
鉢の子	矢島久栄 著	本
花筵	荒井芳太郎 著	本
月下美人	河村都子／著	本
あしたのジョー	高森 朝雄/作,ちば てつや/画	本
追想	本田花子 著	本
強殖装甲ガイバー	高屋良樹 著	児童書
ＩＮＴＨＥＮＩＧＨＴＫＩＴＣＨＥＮ	ＭＡＵＲＩＣＥ ＳＥＮＤＡＫ／著	本
土筆	柴山久枝 編	本
どきん	谷川俊太郎 詩,和田誠 画	児童書
ＴｏｕｃｈａｎｄＦｅｅｌａｂｃＢｏｏｋ	ＭＡＲＧＡＲＥＴ  ＣＨＡＭＢＬＥＲＬＡＩＮ／図	児童書
白虎隊	小島剛夕 劇画,杉山義法 原作	児童書
ペパミント・スパイ	佐々木 倫子/著	児童書
抜錨	稲田鋭子 著	本
霧笛	谷口ふみ子 著	本
天女来襲	清水玲子 著	児童書
朝水	日笠　朝子／著	本
ＴｈｅＦｒｏｇａｎｄＴｏａｄ	Ａｒｎｏｌｄ Ｌｏｂｅｌ／著	本
アデル	酒井 美羽/著	児童書
ワンダートレック	かがみあきら 著	本
ピンチ	石神保 劇画,赤座栗介 原作	本
向日葵	上野　翔子／著	本
ツヨシしっかりしなさい	永松/潔 著	本
失脚	渡辺一雄 著	本
エンゲージ	いくえみ 綾/著	児童書
とらわれペンギン	森山塔 著	本
山鳩	工藤康夫 著,嶋野キミ 編	本
まんまる団地	オダシゲ 著	本
ファンシーイラストレーションテクニック	草野雄 著	本
夢次元ハンターファンドラ	永井豪 原作	本
ワルキューレ	影次ケイ [ほか著]	本
ＴＨＥＳＴＯＲＹＯＦＡＭＡＩＮＳＴＲＥＥＴ	Ｊｏｈｎ Ｓ． Ｇｏｏｄａｌｌ／著	本
横浜物語	望月義 著	本
恋迷宮	伊万里すみ子 著	本
村	曽根幸一著	本
シャーロック・ホームズ	アラン・アイルズ／著,日本シャーロック・ホームズ・ク,ラブ／訳	本
超獣機神ダンクーガ	園田英樹 著	本
白木峠	長井　陽	デジタル資料
アイムナム	細野不二彦 著	本
青空しょって	森秀樹 著	児童書
ラフ	あだち充 著	児童書
天花粉	坂田 靖子/著	児童書
待宵草	近藤　彰	デジタル資料
イヴァ	谷崎てつや 著	本
Ｒｅｆｌｅｃｔｉｏｎｓ	Ａｎｎ　Ｊｏｎａｓ／著	本
揺籃	山寺短歌会／編	本
廃校	小坂　太郎	デジタル資料
アシュラ	ジョージ秋山 著	児童書
スマイルfor美衣	里見桂 著	児童書
みにくいアヒルの子	アンデルセン 原作	児童書
リフレックス	ミディ企画 編	本
さらば愛しき女よ	チャンドラー 著,清水，俊二訳 著	障害者向け資料
あまのじゃく	青井芳美／さく・え	本
なな色マジック	あさぎり 夕/著	児童書
オッド・アイ	愛田 真夕美/著	児童書
妻をめとらば	柳沢きみお 著	本
神の左手悪魔の右手	楳図かずお 著	児童書
木曽	横井寛子 著	本
花だより	岡　三沙子	デジタル資料
朱鷺	高本時子 著	本
二人静	長井　陽	デジタル資料
上海	林京子著	本
ブラッディエンジェルズ	みず谷なおき 著	本
ＴＨＥＺＷＡＳＺＡＰＰＥＤ	ＣＨＲＩＳ ＶＡＮ ＡＬＬＳＢＵＲＧ／著	本
魔天道ソナタ	天城 小百合/著	児童書
アベニュー	藤村 真理/著	児童書
キャプテン翼	高橋 陽一/著	児童書
復活祭	藤井英怡子 著	本
超犬リープ	桑田次郎 絵,平井和正 原作	児童書
守ってあげたい	松本 美緒/著	児童書
キテレツ大百科	藤子・Ｆ・不二雄／著	本
紙風船	植村久子 著	本
鬼	三鬼宏 著	本
ＴＨＥＰＯＲＣＥＬＡＩＮＣＡＴ	ＭＩＣＨＡＥＬ ＰＡＴＲＩＣＫ ＨＥＡＲＮ／文,ＬＥＯ ＡＮＤ ＤＩＡＮＥ ＤＩＬＬＯＮ／図	本
ＦＯＵＲＢＲＡＶＥＳＡＩＬＯＲＳ	ＭＩＲＲＡ ＧＩＮＳＢＵＲＧ／作,ＮＡＮＣＹ ＴＡＦＵＲＩ／図	本
メッセンジャー	篠 有紀子/著	本
ベロベーマン	谷岡 ヤスジ/著	本
おんな風林火山	ありさか邦 まんが,佐々木守 原作	児童書
ばら色の人生	わたなべ章 漫画,筒井ともみ [ほか]原作	本
EZMD	Chuan,TayTeo	本
低俗霊狩り	奥瀬/早紀 著	本
イラストレーター	就職セミナー編集部/編	本
ＬｉｔｔｌｅＤａｙｌｉｇｈｔ	Ｇｅｏｒｇｅ　ＭａｃＤｏｎａｌｄ／作,Ｄｏｒｏｔｈ■ｅ　Ｄｕｎｔｚｅ／図	児童書
ひらひら	佐藤 真由/著	児童書
Lip	大野安之 著	本
ＡＲＩＥＬ	笹本　祐一 著	障害者向け資料
エリアル	笹本祐一 著	本
ドラゴンファイヤー	荻原征弥 [ほか]著	本
くにたち物語	おおの 藻梨以/著	児童書
神星記ヴァグランツ	麻宮騎亜 [画],ヴォクソール・プロ 著	児童書
魁!!男塾	宮下 あきら/著	児童書
ふたりのポプリ	わだ かずよ 著	児童書
セーラー服反逆同盟	二色ひとし 原作,戸国美穂 作画	児童書
いろり	飯田中央農協広報課文	本
ザナドゥ	都築和彦 著	児童書
季節	岡　三沙子	デジタル資料
心敬	篠田一士 著	本
リップ・ヴァン・ウィンクル	Ｗａｓｈｉｎｇｔｏｎ　Ｉｒｖｉｎｇ／著,Ｍｉｃｈａｅｌ　Ｗｅｓｔ／改作,山本　敏子／編・注	本
青い月マジック	いで まゆみ/著	児童書
萩	岡本庚子／著	本
ダブルス	佐野 未央子/著	児童書
滅日	たがみよしひさ 著	児童書
おいしい関係	岩館 真理子/著	児童書
ＲＡＰＵＮＺＥＬ	Ｂａｒｂａｒａ　Ｒｏｇａｓｋｙ／作,Ｔｒｉｎａ　Ｓｃｈａｒｔ　Ｈｙｍａｎ／図	本
土手	新谷　正隆	デジタル資料
Behind	竹宮惠子 著	児童書
ドクター秩父山	田中 圭一/著	本
セイリング	高田 タミ/著	本
執着	山形　一至	デジタル資料
偽証	小杉健治 著	障害者向け資料
Season	麻生歩 著,説話社 編	本
木村家の人びと	谷俊彦 著	障害者向け資料
流砂	北谷比呂史 著	本
諸君！	文藝春秋 編	本
W	たがみよしひさ 著	本
つらぬく	川上宗薫／著	本
西行	白洲　正子 著	障害者向け資料
濛濛	小池 鐵夫／著	本
ＩＷａｎｔｔｏＢｅａｎＡｓｔｒｏｎａｕｔ	Ｂｙｒｏｎ Ｂａｒｔｏｎ／著	本
ポートレート	林　恭三／著	本
ここはグリーン・ウッド	那州雪絵 著	本
春日局	久松文雄 画,堀和久 原作	児童書
Ｃｏｌｏｕｒｓ	Ｒｉｃｈａｒｄ Ｓｃａｒｒｙ／著	本
影追い	宮崎鉄郎 著	本
オバタリアン	堀田 かつひこ/著	本
はらから	河合 水戸人／編	本
摩利と新吾	木原敏江 著	児童書
文集	宮崎芳三 著	本
清里	奈良靖夫著	本
尋ね人の時間	新井満 著	障害者向け資料
ケルアックズタウン	バリー・ギフォード 著,諏訪優 訳	本
蛍	吉村　昭 著	障害者向け資料
兎	高口 里純/著	本
決闘	赤川　次郎 著	障害者向け資料
失楽園	諸星 大二郎/著	児童書
天動説	山田正紀 著	本
ＬＩＴＴＬＥＤＡＹＬＩＧＨＴ	ＧＥＯＲＧＥ ＭＡＣＤＯＮＡＬＤ／作,ＥＲＩＣＫ ＩＮＧＲＡＨＡＭ／図	本
恋愛相談	諸井　薫 著	障害者向け資料
時効	細井宏一 著	本
ＦＯＯＤＩＬＬＵＳＴＲＡＴＩＯＮＳ	斎藤　雅緒／著	本
ホットロード	紡木 たく/著	本
カムフラージュ	伊藤悶 著	本
天使の贈りもの	北条 司/著	児童書
サンダー大王	横山光輝 著	本
ＴＨＥＯｌｄＪｏｋｅＢｏｏｋ	Ｊａｎｅｔ Ａｈｌｂｅｒｇ／著,Ａｌｌａｎ Ａｈｌｂｅｒｇ／著	本
露台	菊池ひろこ 著	本
ふえふきとうげ	谷真介／著,赤坂三好／画	本
星影	石田ふじ乃 著	本
キリストの墓	長井　陽	デジタル資料
夜まで待てない	つつみ進 著	本
座標	ケルン短歌会／編	本
天河伝説殺人事件	内田康夫 著	本
四月の魚	篁久美子 著	本
音	石川冬城 著	本
ガラスのうさぎ	高木 敏子/作,武部 本一郎/画	本
フードイラストレーションズ	斎藤雅緒 著	本
ごんぎつね	新美 南吉/作,遠藤 てるよ/絵	本
作品集	桜川村短歌会／編	本
漁火	中沢愛 著	本
見知らぬ乗客	山浦　弘靖 著	障害者向け資料
パンドラの箱	久松紀美子 著	本
ぴーひょろ一家	姫木 薫理/著	児童書
ＴｈｅＳｉｎｇｉｎｇＲｉｎｇｉｎｇＴｒｅｅ	Ｌｏｕｉｓｅ Ｂｒｉｅｒｌｅｙ／図,Ｓｅｌｉｎａ Ｈａｓｔｉｎｇｓ／文	本
不良少年	大橋/薫 著	児童書
るり色プリンセス	折原みと 著	児童書
しのび	舘内 一治/著	本
病院	長井　陽	デジタル資料
春雷	谷井　真理子 著	障害者向け資料
ドラパパ	とりいかずよし 著	本
短詩形文学	短詩形文学編集委員会	本
踏絵	金久美智子 著	本
僕はムコ養子	夢野 一子/著	本
ビックリマン	竹村よしひこ 著	本
憂愁	船木　末信	デジタル資料
ＴＵＭＢＬＥＤＯＷＮ	Ｐａｕｌ　Ｒｏｇｅｒｓ／作,Ｒｏｂｉｎ　Ｂｅｌｌ　Ｃｏｒｆｉｅｌｄ／図	本
家栽の人	魚戸おさむ 画,毛利甚八 作	本
仮面ライダーBlack	石ノ森章太郎 著	児童書
ファランドール	文月 今日子/著	児童書
寄生虫	清水一行 著	本
三川	鈴木圭子 著	本
ＰＥＬＩＣＡＮ	Ｂｒｉａｎ　Ｗｉｌｄｓｍｉｔｈ／著	児童書
Scene	大野安之 著	本
飛揚	江草 菊枝／ほか著	本
